id;cp;localidad;idProvincia
8866;3400;Villa Eldorado;6
8867;3400;Villa Juan De Vera;6
8868;3220;Villa La Florida;6
8869;3481;Villa Lujan;6
8870;3486;Villa Olivari;6
8871;3463;Villa Ortiz;6
8872;3451;Villa Rolon;6
8873;3432;Villa Rollet;6
8874;3401;Villa San Isidro;6
8875;3418;Villa San Juan;6
8876;3463;Villa San Martin;6
8877;3407;Villa San Ramon;6
8878;3401;Villa Solari (Embarcadero Fcgu);6
8879;3463;Villa Soto;6
8880;3463;Villa Tesaro;6
8881;3412;Villaga Cue;6
8882;3423;Virgen Maria;6
8883;3302;Vizcaino;6
8884;3342;Vuelta Del Ombu;6
8885;3446;Yacare;6
8886;3412;Yacarey;6
8887;3432;Yagua Rincon;6
8888;3414;Yagua Rocau;6
8889;3423;Yaguaru;6
8890;3460;Yaguary;6
8891;3412;Yahape;6
8892;3231;Yapeyu;6
8893;3232;Yapeyu (Apeadero Fcgu);6
8894;3445;Yataiti Calle;6
8895;3485;Yataiti Poy;6
8896;3485;Yataiti Sata;6
8897;3445;Yatay;6
8898;3474;Yatay Cora;6
8899;3448;Yazuca;6
8900;3483;Yta Paso;6
8901;3432;Yuqueri (Bella Vista - Dpto. Bella Vista);6
8902;3483;Yuqueri (Loreto - Dpto. San Miguel);6
8903;3470;Yuqueri (Mercedes - Dpto. Mercedes);6
8904;3346;Yurucua;6
8905;3405;Zapallar;6
8906;3407;Zapallos;6
8907;3150;Nogoya;7
8908;3158;20 De Septiembre;7
8909;3246;Achiras;7
8910;2823;Aero Club Canal;7
8911;2852;Alarcon;7
8912;2840;Albardon;7
8913;3183;Albariño;7
8914;3170;Alberto Gerchunoff (Parada Fcgu);7
8915;3142;Alcaracito;7
8916;3138;Alcaraz;7
8917;3144;Alcaraz 1º;7
8918;3136;Alcaraz Norte;7
8919;3138;Alcaraz Segundo;7
8920;3137;Alcaraz Sud;7
8921;3127;Alcete;7
8922;3101;Aldea Asuncion;7
8923;3101;Aldea Brasilera;7
8924;3116;Aldea Cuesta;7
8925;3116;Aldea Chaleco;7
8926;3116;Aldea Elgenfeld;7
8927;3114;Aldea Maria Luisa;7
8928;3116;Aldea Merou;7
8929;3101;Aldea Protestante;7
8930;3101;Aldea Salto;7
8931;2826;Aldea San Antonio;7
8932;3101;Aldea San Francisco;7
8933;3188;Aldea San Isidro;7
8934;3252;Aldea San Jorge;7
8935;3116;Aldea San Jose;7
8936;3826;Aldea San Juan;7
8937;3116;Aldea San Miguel;7
8938;3116;Aldea San Rafael;7
8939;2826;Aldea Santa Celia;7
8940;3123;Aldea Santa Maria;7
8941;3116;Aldea Santa Rosa;7
8942;3103;Aldea Santafecina;7
8943;3101;Aldea Spatzenkutter;7
8944;3101;Aldea Valle Maria;7
8945;3111;Almacen Cristian Schubert;7
8946;2824;Almada;7
8947;3177;Altamirano Norte;7
8948;3174;Altamirano Sud;7
8949;3151;Antelo;7
8950;3125;Antonio Tomas;7
8951;3134;Antonio Tomas Sud;7
8952;3162;Aranguren;7
8953;1647;Arroyo Baltazar;7
8954;1647;Arroyo Baltazar Chico;7
8955;3269;Arroyo Baru;7
8956;1649;Arroyo Bicho Feo;7
8957;1647;Arroyo Boca Falsa (Brazo Largo);7
8958;2805;Arroyo Brasilero;7
8959;1647;Arroyo Brazo Chico;7
8960;1647;Arroyo Brazo De La Tinta;7
8961;1647;Arroyo Brazo Largo;7
8962;2823;Arroyo Buen Pastor;7
8963;3133;Arroyo Burgos;7
8964;2823;Arroyo Caballo;7
8965;3265;Arroyo Caraballo;7
8966;1647;Arroyo Carbon;7
8967;1647;Arroyo Carboncito;7
8968;1647;Arroyo Carpincho (Dto. Gualeguaychu);7
8969;1649;Arroyo Ceibito;7
8970;3191;Arroyo Ceibo;7
8971;2841;Arroyo Cle;7
8972;3287;Arroyo Concepcion;7
8973;1647;Arroyo Correntoso (Gutierrez);7
8974;1649;Arroyo Cucharas;7
8975;1647;Arroyo Cuzco;7
8976;1647;Arroyo De La Rosa;7
8977;2821;Arroyo Del Cura;7
8978;3144;Arroyo Del Medio;7
8979;1647;Arroyo Desaguadero Del Gutierrez;7
8980;1647;Arroyo Desaguadero Del Sauce;7
8981;3212;Arroyo El Mocho;7
8982;1649;Arroyo Garcete;7
8983;3203;Arroyo Grande;7
8984;1647;Arroyo Gutierrez Chico;7
8985;3190;Arroyo Hondo;7
8986;3216;Arroyo Hondo (La Perla);7
8987;2805;Arroyo Ibicuycito;7
8988;3101;Arroyo Jacinto;7
8989;2805;Arroyo La Paciencia;7
8990;1649;Arroyo Lara;7
8991;1647;Arroyo La Tinta;7
8992;3212;Arroyo La Virgen;7
8993;1649;Arroyo Las Animas;7
8994;3111;Arroyo Las Tunas;7
8995;1649;Arroyo Lobos (Dto. Gualeguaychu);7
8996;2805;Arroyo Los Platos;7
8997;1649;Arroyo Llorones;7
8998;1647;Arroyo Malambo;7
8999;1649;Arroyo Manzano;7
9000;3133;Arroyo Maria;7
9001;1647;Arroyo Martinez (San Fernando, Dto. Gualeguaychu);7
9002;1649;Arroyo Merlo;7
9003;3260;Arroyo Molino;7
9004;3181;Arroyo Moreira;7
9005;1649;Arroyo Mosquito;7
9006;1647;Arroyo Negro (San Fernando, Dpto. Gualeguaychu);7
9007;1647;Arroyo Ñancay;7
9008;3174;Arroyo Obispo;7
9009;1647;Arroyo Paciencia Chico;7
9010;1647;Arroyo Paciencia Grande;7
9011;3218;Arroyo Palmar (Apeadero Fcgu);7
9012;3111;Arroyo Pancho;7
9013;1647;Arroyo Pelado;7
9014;1647;Arroyo Perdido (Ceibo);7
9015;1647;Arroyo Perdido (Mosquito);7
9016;1649;Arroyo Pereyra;7
9017;1647;Arroyo Piedras;7
9018;1649;Arroyo Pito;7
9019;1649;Arroyo Platitos;7
9020;2823;Arroyo Principal;7
9021;1647;Arroyo Sagastume Chico;7
9022;1647;Arroyo Sagastume Grande;7
9023;2823;Arroyo Salado;7
9024;2823;Arroyo Sanchez Chico;7
9025;2823;Arroyo Sanchez Grande;7
9026;1647;Arroyo Santos Chico;7
9027;1647;Arroyo Santos Grande;7
9028;1647;Arroyo Tiroles;7
9029;3280;Arroyo Urquiza;7
9030;2821;Arroyo Venerato;7
9031;2823;Arroyo Zapallo;7
9032;3187;Atencio;7
9033;3100;Avenida Ejercito Parana;7
9034;3204;Ayui (Parada Embarcadero Fcgu);7
9035;3100;Bajada Grande;7
9036;3260;Balneario Pelay;7
9037;3190;Banderas;7
9038;3246;Baron Hirsch;7
9039;3133;Barrancas Coloradas;7
9040;3116;Barrio Azul (Apeadero Fcgu);7
9041;3100;Barrio A.A.T.R.A.;7
9042;3260;Barrio Bajada Grande (Concep. Del U., Dpto. Concep. Del U.);7
9043;2820;Barrio Basabilbaso;7
9044;3105;Barrio Belgrano;7
9045;3240;Barrio Buen Pastor;7
9046;3153;Barrio Carcel;7
9047;3260;Barrio Cerrito;7
9048;3200;Barrio Cremonte;7
9049;3240;Barrio Crispin Velazquez;7
9050;3206;Barrio Cristo Obrero;7
9051;3200;Barrio Dos Naciones;7
9052;3100;Barrio Escuela Hogar;7
9053;2820;Barrio Franco;7
9054;3100;Barrio La Bolsa;7
9055;2820;Barrio Nazaret;7
9056;3100;Barrio Puente Blanco;7
9057;2840;Barrio Rocamora;7
9058;3100;Barrio San Agustin;7
9059;3240;Barrio San Jacinto;7
9060;3240;Barrio San Jose;7
9061;3240;Barrio San Judas Tadeo;7
9062;3100;Barrio San Roque;7
9063;3240;Barrio Santa Rosa;7
9064;2820;Barrio Santa Teresita;7
9065;3200;Barrio Seis De Febrero;7
9066;3200;Barrio Tiro Federal;7
9067;3218;Barrio Tulio Gonzalez;7
9068;3200;Barrio Villa Jardin;7
9069;2820;Barrio Villa Maria;7
9070;3170;Basavilbaso;7
9071;3252;Belez;7
9072;3216;Benitez;7
9073;3203;Benito Legeren;7
9074;3285;Berduc;7
9075;2852;Berisso (Desvio Fcgu);7
9076;3156;Betbeder;7
9077;3206;Bizcocho;7
9078;3116;Boca Del Tigre (Apeadero Fcgu);7
9079;2840;Boca Gualeguay;7
9080;3191;Bonaldi;7
9081;3142;Bovril;7
9082;1647;Bravo Gutierrez;7
9083;1647;Brazo Largo;7
9084;2824;Britos;7
9085;3228;Cabi Monda;7
9086;3203;Calabacillas;7
9087;3191;Calandria;7
9088;3281;Calera;7
9089;3201;Camba Paso;7
9090;3100;Camino A Diamante Kilometro 1 1/2;7
9091;3241;Campo De Villamil;7
9092;3212;Campo Dominguez;7
9093;3156;Campo Escales;7
9094;3252;Campo Moreno;7
9095;3101;Campo Riquelme;7
9096;3164;Camps;7
9097;3267;Cañada De Las Ovejas;7
9098;3111;Cañada Grande;7
9099;1647;Canal Aero Club;7
9100;1647;Canal La Chilena;7
9101;1647;Canal Nuevo;7
9102;2823;Canal Principal;7
9103;1647;Canal San Martin;7
9104;3287;Cantera La Constancia;7
9105;3248;Caraguata;7
9106;3183;Carpinchoris;7
9107;3101;Carrizal;7
9108;3262;Caseros;7
9109;3187;Catalotti;7
9110;2823;Ceibal;7
9111;2823;Ceibas;7
9112;3261;Centella;7
9113;3190;Centenario (La Paz, Dto. La Paz);7
9114;3263;Centenario (Primero De Mayo, Dto. Uruguay);7
9115;3118;Centro Comunitario Colonia Nueva;7
9116;3252;Clara;7
9117;3203;Clodomiro Ledesma;7
9118;3103;Colegio Adventista Del Plata;7
9119;3280;Colon;7
9120;3281;Colonia 1º De Mayo;7
9121;3281;Colonia 5º Ensanche De Mayo;7
9122;3246;Colonia Achiras;7
9123;3201;Colonia Adela;7
9124;3138;Colonia Alcaracito;7
9125;3228;Colonia Alemana;7
9126;3269;Colonia Ambis;7
9127;3151;Colonia Angela;7
9128;3118;Colonia Argentina;7
9129;3281;Colonia Arroyo Urquiza;7
9130;3142;Colonia Avigdor;7
9131;3201;Colonia Ayui Grande;7
9132;3269;Colonia Ballina;7
9133;3246;Colonia Baron Hirsch;7
9134;3252;Colonia Belez;7
9135;3244;Colonia Belga Americana;7
9136;3228;Colonia Belgrano;7
9137;3128;Colonia Berro;7
9138;3206;Colonia Bizcocho;7
9139;3125;Colonia Brugo;7
9140;3190;Colonia Buena Vista;7
9141;3216;Colonia Campos;7
9142;3265;Colonia Caraballo;7
9143;3252;Colonia Carlos Calvo;7
9144;3246;Colonia Carmel;7
9145;3263;Colonia Carmelo;7
9146;3113;Colonia Celina;7
9147;3109;Colonia Centenario (Apeadero Fcgu);7
9148;3122;Colonia Cerrito;7
9149;3246;Colonia Clara;7
9150;3118;Colonia Crespo;7
9151;3263;Colonia Crucesitas;7
9152;3261;Colonia Cupalen;7
9153;3216;Colonia Curbelo;7
9154;2805;Colonia Delta;7
9155;3181;Colonia Dominguez;7
9156;3204;Colonia Don Bosco;7
9157;2845;Colonia Duportal;7
9158;3240;Colonia Egido;7
9159;3267;Colonia El Carmen;7
9160;3261;Colonia El Sauce;7
9161;3261;Colonia Elia;7
9162;3265;Colonia Elisa;7
9163;3269;Colonia Emilio Gouchon;7
9164;3263;Colonia Ensanche Mayo;7
9165;3208;Colonia Ensanche Sauce;7
9166;3101;Colonia Ensayo;7
9167;3252;Colonia Espindola;7
9168;3188;Colonia Falco;7
9169;3181;Colonia Federal;7
9170;3252;Colonia Feimberg;7
9171;3206;Colonia Flores;7
9172;3191;Colonia Fontanini;7
9173;3228;Colonia Frazer;7
9174;3229;Colonia Freitas;7
9175;3269;Colonia F. Sillen;7
9176;3201;Colonia Gral. Roca;7
9177;3263;Colonia Gral. Urquiza;7
9178;3114;Colonia Grapschenthal;7
9179;3206;Colonia Gualeguaycito;7
9180;3252;Colonia Guiburg;7
9181;3216;Colonia Hebrea;7
9182;3129;Colonia Hernandarias;7
9183;3138;Colonia Higuera;7
9184;3265;Colonia Hoker;7
9185;3281;Colonia Hughes;7
9186;3246;Colonia Ida;7
9187;2824;Colonia Italiana;7
9188;3181;Colonia Jorge Fink;7
9189;3212;Colonia Justo Jose De Urquiza;7
9190;3206;Colonia La Argentina;7
9191;3216;Colonia La Armenia;7
9192;3254;Colonia La Blanquita;7
9193;3190;Colonia La Delia;7
9194;3216;Colonia La Esperanza;7
9195;3204;Colonia La Gloria;7
9196;3158;Colonia La Llave;7
9197;3185;Colonia La Marta;7
9198;3208;Colonia La Matilde (Santa Ana, Dpto. Federacion);7
9199;3287;Colonia La Matilde (Ubajay, Dpto. Colon);7
9200;3216;Colonia La Mora (Gral. Campos, Dpto. Concordia);7
9201;3216;Colonia La Mora (Walter Moss, Dpto. Villaguay);7
9202;3254;Colonia La Morenita;7
9203;3254;Colonia La Pampa;7
9204;3206;Colonia La Paz;7
9205;3137;Colonia La Providencia;7
9206;3216;Colonia La Quinta;7
9207;3252;Colonia La Rosada;7
9208;3185;Colonia La Union;7
9209;3206;Colonia Lamarca;7
9210;3267;Colonia Las Pepas;7
9211;3244;Colonia Leven;7
9212;3112;Colonia Loma Negra;7
9213;3218;Colonia Lopez;7
9214;3261;Colonia Luca;7
9215;3170;Colonia Lucienville;7
9216;3248;Colonia Lucrecia;7
9217;3283;Colonia Mabragaña;7
9218;3114;Colonia Maria Luisa;7
9219;3190;Colonia Maximo Castro;7
9220;3246;Colonia Miguel;7
9221;3118;Colonia Nueva;7
9222;3281;Colonia Nueva Al Sud;7
9223;3218;Colonia Nueva Alemania;7
9224;2828;Colonia Nueva Montevideo;7
9225;3267;Colonia Nueva San Miguel;7
9226;3170;Colonia Nº1;7
9227;3170;Colonia Nº2;7
9228;3170;Colonia Nº3;7
9229;3170;Colonia Nº4;7
9230;2381;Colonia Nº6;7
9231;3228;Colonia Oficial Nº1 (La Florida);7
9232;3191;Colonia Oficial Nº13;7
9233;3191;Colonia Oficial Nº14;7
9234;3190;Colonia Oficial Nº3 General Manuel Antonio Undinarrain;7
9235;3216;Colonia Oficial Nº4;7
9236;3216;Colonia Oficial Nº5 (Herminio J. Quiros);7
9237;3261;Colonia Oficial Nº6 (El Sauce);7
9238;3138;Colonia Ougrie;7
9239;3101;Colonia Palmar;7
9240;3281;Colonia Pereira;7
9241;3260;Colonia Perfeccion;7
9242;3246;Colonia Perliza;7
9243;3114;Colonia Reffino;7
9244;3123;Colonia Rivadavia;7
9245;3164;Colonia Rivas;7
9246;3287;Colonia Saenz Valiente;7
9247;3246;Colonia Sagastume;7
9248;3212;Colonia San Antonio (Los Charruas, Dpto. Concordia);7
9249;3269;Colonia San Antonio (Pueblo Cazes, Dpto. Colon);7
9250;3287;Colonia San Antonio (Ubajay, Dpto. Colon);7
9251;3212;Colonia San Bonifacio;7
9252;3263;Colonia San Cipriano;7
9253;3254;Colonia San Ernesto;7
9254;3283;Colonia San Francisco;7
9255;3267;Colonia San Ignacio;7
9256;3263;Colonia San Jorge (1º De Mayo, Dpto. Uruguay);7
9257;3252;Colonia San Jorge (Villa Clara, Dpto. Villaguay);7
9258;3218;Colonia San Jose;7
9259;3123;Colonia San Juan;7
9260;3181;Colonia San Lorenzo;7
9261;3246;Colonia San Manuel;7
9262;3113;Colonia San Martin;7
9263;3265;Colonia San Miguel;7
9264;3252;Colonia Sandoval;7
9265;3261;Colonia Santa Ana;7
9266;3269;Colonia Santa Elena;7
9267;3229;Colonia Santa Elvira;7
9268;3133;Colonia Santa Luisa;7
9269;3183;Colonia Santa Marcelina;7
9270;3267;Colonia Santa Rosa;7
9271;3263;Colonia Santa Teresita;7
9272;3246;Colonia Sonenfeld;7
9273;3265;Colonia Tres De Febrero;7
9274;3267;Colonia Vazquez;7
9275;3252;Colonia Velez;7
9276;3228;Colonia Villa Libertad;7
9277;3241;Colonia Villaguycito;7
9278;3142;Colonia Viraro;7
9279;3201;Colonia Yerua;7
9280;3260;Concepcion Del Uruguay;7
9281;3200;Concordia;7
9282;3188;Conscripto Bernardi;7
9283;2823;Cooperativa Brazo Largo;7
9284;3228;Cooperativa General San Martin;7
9285;3100;Corrales Nuevos;7
9286;3187;Correa;7
9287;3155;Costa Del Nogoya;7
9288;3138;Costa Del Payticu;7
9289;3101;Costa Grande Doll;7
9290;2826;Costa San Antonio;7
9291;2821;Costa Uruguay;7
9292;3116;Crespo;7
9293;3118;Crespo Norte;7
9294;3151;Crucecitas 3ª Seccion;7
9295;3109;Crucecitas 7ª Seccion;7
9296;3177;Crucecitas 8ª Seccion;7
9297;3174;Cuatro Bocas (Rosario Del Tala, Dpto. Tala);7
9298;3185;Cuatro Bocas (San Jaime De La Frontera, Dpto. Federacion);7
9299;2841;Cuatro Manos;7
9300;2840;Cuchilla;7
9301;2852;Cuchilla Redonda;7
9302;3201;Cueva Del Tigre;7
9303;3261;Cupalen;7
9304;3113;Curtiembre;7
9305;3190;Curuzu Chali;7
9306;3228;Chajari;7
9307;3181;Chañar;7
9308;3187;Chañar Feliciano;7
9309;3111;Chañar, Maria Grande Primera;7
9310;3204;Chaviyu Colonia Flores;7
9311;3206;Chaviyu (Parada Fcgu);7
9312;2100;Charigue;7
9313;3162;Chilcas Sud;7
9314;3158;Chiqueros;7
9315;3187;Chircalito;7
9316;3246;Desparramados;7
9317;3125;Destacamento General Guemes;7
9318;3105;Diamante;7
9319;3180;Diego Lopez;7
9320;3107;Distrito Espinillo;7
9321;3118;Distrito Tala;7
9322;2824;Doctor Eugenio Muñoz;7
9323;3101;Doctor Garcia;7
9324;3246;Dominguez;7
9325;3164;Don Cristobal;7
9326;3162;Don Cristobal 2ª Seccion;7
9327;3150;Don Crsitobal 1ª Seccion;7
9328;3144;Don Gonzalo (Apeadero Fcgu);7
9329;3212;Don Roberto (Apeadero Fcgu);7
9330;2854;Dos Hermanas;7
9331;3177;Durazno;7
9332;3246;Eben Horoscha;7
9333;2845;Echague;7
9334;3116;Eigenfeld;7
9335;3281;Ejido Colon;7
9336;3105;Ejido Diamante;7
9337;3190;Ejido Sud;7
9338;3216;El Avestruz;7
9339;3283;El Brillante;7
9340;3183;El Caraya;7
9341;3190;El Carmen;7
9342;3188;El Cimarron;7
9343;3192;El Colorado;7
9344;3142;El Corcovado;7
9345;3212;El Duraznal;7
9346;3183;El Embalsado;7
9347;3191;El Gaucho;7
9348;3144;El Gramillal;7
9349;3212;El Gualeguay (Apeadero Fcgu);7
9350;3180;El Mocho;7
9351;3212;El Pago (Apeadero Fcgu);7
9352;3118;El Palenque;7
9353;3132;El Pingo;7
9354;2821;El Potrero;7
9355;3151;El Pueblito;7
9356;3192;El Quebracho;7
9357;3109;El Ramblon;7
9358;3212;El Redomon;7
9359;3212;El Refugio;7
9360;2840;El Remance;7
9361;3191;El Rosario;7
9362;3191;El Sarandi;7
9363;2823;El Sauce;7
9364;3137;El Solar;7
9365;3117;El Taller;7
9366;3201;Embarcadero Ferrari;7
9367;2846;Empalme Holt;7
9368;3240;Empalme Nelid;7
9369;3118;Enrique Berduc (Apeadero Fcgu);7
9370;2852;Enrique Carbo;7
9371;2828;Escriña;7
9372;3114;Escuela Alberdi;7
9373;3116;Espinillo;7
9374;3114;Establecimiento El Carmen;7
9375;3114;Establecimiento El Cimaron;7
9376;3118;Establecimiento El Tala;7
9377;3287;Establecimiento La Calera;7
9378;3114;Establecimiento La Esperanza;7
9379;3114;Establecimiento Las Margaritas;7
9380;3287;Establecimiento Los Monigotes;7
9381;3155;Establecimiento Punta Alta;7
9382;3177;Establecimiento San Eduardo;7
9383;3177;Establecimiento San Eusebio;7
9384;3177;Establecimiento San Francisco;7
9385;2823;Establecimiento San Martin;7
9386;3191;Estacas;7
9387;3188;Estacion Alcaraz;7
9388;3114;Estacion General Racedo;7
9389;3248;Estacion Urquiza;7
9390;3260;Estacion Uruguay;7
9391;3214;Estacion Yerua;7
9392;3272;Estancia Bella Vista;7
9393;3272;Estancia Colonia El Ombu;7
9394;3272;Estancia Colonia El Toropi;7
9395;3272;Estancia Colonia La Primavera;7
9396;3272;Estancia Colonia La Tapera;7
9397;3272;Estancia Colonia Peribebuy;7
9398;3272;Estancia Colonia San Pedro;7
9399;3272;Estancia Colonia Santa Elena;7
9400;3272;Estancia Colonia Santa Eloisa;7
9401;3272;Estancia Colonia Santa Juana;7
9402;3272;Estancia Colonia Santa Teresa;7
9403;3272;Estancia El Toropi;7
9404;3138;Estancia La Gama;7
9405;3272;Estancia Los Vascos;7
9406;3229;Estancia Salinas;7
9407;3281;Fabrica Colon;7
9408;2824;Faustino M. Parera;7
9409;3206;Federacion;7
9410;3180;Federal;7
9411;2846;Fernandez (Embarcadero Fcgu);7
9412;3191;Floresta;7
9413;3229;Florida;7
9414;3183;Fortuna;7
9415;3203;Frigorifico Yuqueri;7
9416;3185;Fronteras;7
9417;2843;Galarza;7
9418;3185;Garat;7
9419;3272;Genacito;7
9420;2824;General Almada;7
9421;3101;General Alvear;7
9422;3216;General Campos;7
9423;2843;General Galarza;7
9424;3125;General Guemes;7
9425;3114;General Racedo;7
9426;3164;General Ramirez;7
9427;3248;Geribebuy;7
9428;2828;Gilbert;7
9429;2845;Gobernador Echague;7
9430;3151;Gobernador Febre;7
9431;2845;Gobernador Mansilla;7
9432;3248;Gobernador Urquiza;7
9433;3191;Gonzalez;7
9434;2841;Gonzalez Calderon;7
9435;3246;Grupo Achiras;7
9436;3244;Grupo Parrero;7
9437;2840;Gualeguay;7
9438;2820;Gualeguaychu;7
9439;3204;Gualeguaycito;7
9440;2821;Gualeyan;7
9441;3177;Guardamonte;7
9442;3206;Guayaquil;7
9443;3269;Hambis;7
9444;3134;Hasenkamp;7
9445;3127;Hernandarias;7
9446;3156;Hernandez;7
9447;3272;Herrera;7
9448;3201;Hervidero;7
9449;3162;Hinojal;7
9450;3174;Hipodromo;7
9451;2840;Hojas Anchas;7
9452;2846;Holt;7
9453;2846;Ibicuy;7
9454;3246;Ingeniero Miguel Sajaroff;7
9455;2852;Irazusta;7
9456;3190;Isla Curuzu Chali;7
9457;2805;Isla El Dorado;7
9458;3101;Isla El Pillo;7
9459;3287;Isla San Jose;7
9460;2823;Islas Del Ibicuy;7
9461;2846;Islas Lechiguanas;7
9462;3164;Isletas;7
9463;3204;Isthilart;7
9464;3181;Jorge Fink;7
9465;3201;Juan B. Monti;7
9466;3185;Juan B. Arruabarrena;7
9467;3285;Juan Jorge;7
9468;3254;Jubileo;7
9469;3188;Kilometro 101;7
9470;3260;Kilometro 108 (Apeadero Fcgu);7
9471;3203;Kilometro 11 (Apeadero Fcgu);7
9472;3260;Kilometro 112 (Apeadero Fcgu);7
9473;3260;Kilometro 115 (Apeadero Fcgu);7
9474;3132;Kilometro 116 (Apeadero Fcgu);7
9475;3118;Kilometro 131 (Apeadero Fcgu);7
9476;3118;Kilometro 147 (Apeadero Fcgu);7
9477;3151;Kilometro 148 (Apeadero Fcgu);7
9478;3142;Kilometro 160;7
9479;3220;Kilometro 161 (Parada Fcgu);7
9480;3153;Kilometro 165 (Apeadero Fcgu);7
9481;3174;Kilometro 180 (Apeadero Fcgu);7
9482;3224;Kilometro 182 (Apeadero Fcgu);7
9483;3176;Kilometro 183 (Apeadero Fcgu);7
9484;3174;Kilometro 189 (Apeadero Fcgu);7
9485;3174;Kilometro 192 (Embarcadero Fcgu);7
9486;3177;Kilometro 200 (Apeadero Fcgu);7
9487;3172;Kilometro 208 (Apeadero Fcgu);7
9488;3170;Kilometro 231 (Apeadero Fcgu);7
9489;3203;Kilometro 24 (Apeadero Fcgu);7
9490;3272;Kilometro 242 (Apeadero Fcgu);7
9491;3272;Kilometro 244 (Apeadero Fcgu);7
9492;3177;Kilometro 25;7
9493;3272;Kilometro 253 (Apeadero Fcgu);7
9494;3263;Kilometro 268 (Apeadero Fcgu);7
9495;3262;Kilometro 270 (Apeadero Fcgu);7
9496;3240;Kilometro 279 (Apeadero Fcgu);7
9497;3114;Kilometro 28;7
9498;3263;Kilometro 283 (Apeadero Fcgu);7
9499;3240;Kilometro 285 (Apeadero Fcgu);7
9500;3240;Kilometro 288 (Apeadero Fcgu);7
9501;2841;Kilometro 290 (Fcgu);7
9502;3263;Kilometro 293 (Apeadero Fcgu);7
9503;2841;Kilometro 303 (Apeadero Fcgu);7
9504;3265;Kilometro 305 (Apeadero Fcgu);7
9505;2840;Kilometro 306 (Apeadero Fcgu, Gualeguay, Dpto. Gualeguay);7
9506;3252;Kilometro 306 (Apeadero Fcgu, Villa Clara, Dpto. Villaguay);7
9507;2820;Kilometro 311 (Apeadero Fcgu, Gualeguaychu-Dp.Gualeguaychu);7
9508;3269;Kilometro 311 (Apeadero Fcgu, La Clarita, Dpto. Colon);7
9509;3254;Kilometro 325 (Apeadero Fcgu);7
9510;3212;Kilometro 329 (Apeadero Fcgu);7
9511;3203;Kilometro 33 (Apeadero Fcgu);7
9512;3212;Kilometro 333 (Apeadero Fcgu);7
9513;3269;Kilometro 337 (Apeadero Fcgu);7
9514;2864;Kilometro 340 (Parada Fcgu);7
9515;3216;Kilometro 343 (Apeadero Fcgu);7
9516;3269;Kilometro 344 (Apeadero Fcgu, Arroyo Baru, Dpto. Colon);7
9517;3212;Kilometro 344 (Apeadero Fcgu, Osvaldo Magnasco-Dp.Concordia);7
9518;3200;Kilometro 347 (Parada Fcgu);7
9519;3218;Kilometro 353 (Apeadero Fcgu);7
9520;3216;Kilometro 355 (Apeadero Fcgu);7
9521;2848;Kilometro 361 (Embarcadero Fcgu);7
9522;3204;Kilometro 37 (Fcgu);7
9523;3214;Kilometro 373 (Apeadero Fcgu);7
9524;3446;Kilometro 376 (Apeadero Fcgu);7
9525;2846;Kilometro 389 (Apeadero Fcgu);7
9526;3116;Kilometro 43 (Fcgu);7
9527;3204;Kilometro 44 (Apeadero Fcgu);7
9528;3116;Kilometro 45 (Apeadero Fcgu, Crespo, Dpto. Parana);7
9529;3287;Kilometro 45 (Apeadero Fcgu, Ubajay, Dpto. Colon);7
9530;3206;Kilometro 47 (Apeadero Fcgu);7
9531;3287;Kilometro 50 (Apeadero Fcgu);7
9532;3206;Kilometro 51 (Apeadero Fcgu);7
9533;3285;Kilometro 56 (Apeadero Fcgu);7
9534;3201;Kilometro 6 (Apeadero Fcgu);7
9535;3228;Kilometro 75 (Apeadero Fcgu);7
9536;3228;Kilometro 84 (Apeadero Fcgu);7
9537;3285;Kilometro 86 (Apeadero Fcgu);7
9538;3285;Kilometro 89 (Apeadero Fcgu);7
9539;3283;Kilometro 99 (Apeadero Fcgu);7
9540;3212;La Alicia;7
9541;3244;La Amiguita;7
9542;2846;La Argentina;7
9543;3113;La Balza;7
9544;3224;La Blanqueada;7
9545;3183;La Calandria;7
9546;2823;La Calera;7
9547;3246;La Capilla;7
9548;3218;La Carlota;7
9549;3269;La Clarita;7
9550;3158;La Colina;7
9551;3134;La Colmena;7
9552;3212;La Colorada (La Querencia, Dpto. Concordia);7
9553;3229;La Colorada (Tatuti, Dpto. Federacion);7
9554;2852;La Costa;7
9555;3212;La Criolla;7
9556;2823;La Cuadra;7
9557;2824;La Chica;7
9558;3142;La Diligencia;7
9559;3212;La Emilia;7
9560;3144;La Encierra;7
9561;2826;La Escondida;7
9562;3187;La Esmeralda;7
9563;3254;La Estrella;7
9564;3158;La Favorita;7
9565;3151;La Florencia;7
9566;2824;La Florida;7
9567;3260;La Goya;7
9568;3212;La Granja (Apeadero Fcgu);7
9569;3183;La Hierra;7
9570;3212;La Invernada;7
9571;3244;La Joya;7
9572;3134;La Juliana;7
9573;2820;La Lata;7
9574;3151;La Loma;7
9575;3158;La Llave;7
9576;3261;La Maria Luisa;7
9577;3151;La Maruja;7
9578;3212;La Nobleza;7
9579;3212;La Odilia;7
9580;3174;La Ollita;7
9581;3254;La Pampa;7
9582;3190;La Paz;7
9583;3216;La Perla;7
9584;3118;La Picada;7
9585;3272;La Primavera;7
9586;3212;La Querencia;7
9587;3216;La Quinta;7
9588;3201;La Rosada;7
9589;3185;La Selva;7
9590;3229;La Soledad;7
